isValid,review
1,质量不是很好，不是纯棉，个人感觉就是晴纶的！不值这个价格！不满意，退货太麻烦，！扔了！
1,不满意，质量差，不值这个价钱，后悔，退货麻烦，扔了
1,"我买了几次衣服，没有一次满意的，这次的质量很差
，我都无语了，不再相信京东"
1,不算满意，和图片的不一样，没有图片上长，我一米六的个子，有一百斤，穿着跟什么似的，太短了，而且我估计120斤的人都能轻松穿进去，短粗短粗的，质量很一般
-1,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好
1,配送员态度恶劣，如果下次买东西还是韵达快递的话，我就不会买了
1,什么东西，差评差评太差了，第一次买介么差的东西
-1,宝贝不错，孩子很喜欢，大小合适，满意的一次购物。
1,这次购物很不开心，因为出差一个星期后才去拿货，裤子后面包处有洞，腰上松紧带是断开的。，感觉质量好差。
-1,大小合适，衣服质量很好，卖家服务很贴心，物流速度，刚拿回来，就迫不及待的拆开了，试穿了很喜欢，没有异味。
-1,衣服不错 质量挺好的 做工细 很喜欢 店家服务好
-1,没想到这么快就到了，尺寸正好，老板服务热心.
-1,宝贝质量很好，颜色也正，面料不错，穿上很舒服，穿上刚刚好，卖家服务态度好，物流给力
-1,"衣服还可以，手感很好，也无色差，这价钱值了"
-1,质量不错，没有色差，大小合身，面料手感挺好的，卖家服务态度好，物流也挺快的。
-1,衣服不错，质量很好，做工细致，也很厚实，刚好现在穿，给好评，整体来说性价比绝对一流的
-1,很漂亮的衣服，穿在身上很合适，质量也超好，很不错的选择
-1,衣服质量很好，上身效果很不错，穿在身上很舒服，发货速度很快好评
-1,衣服很满意，不会掉色也没有起球，是纯棉的，质量很好！颜色款式都不错，穿起来好好看，别人都喜欢，问我哪里买的，打算再买两套穿
-1,穿起来非常的舒服，而且物超所值，非常实惠，价格超低，质量不错，下次还会买！！！！！
-1,手感和质量都很不错，价格也很合适，值得购买
-1,衣服很修身，款式很不错，老板发货挺快的，下次继续光临！
-1,质量真的很好，穿起来大小很合适，不起球不退色，是个值得信赖的好产品。
-1,衣服不错，样式我很喜欢，质量没问题，值这个钱，老板人不错，服务不错，发货也快
-1,宝贝收到，物流很快，衣服试穿了一下，大小正合适。
-1,很漂亮的一款衣服，在微信，购物里面买到了，虽然有点贵，但是质量还不错，穿到身上正好，运动休闲都可以穿，打底也能穿值了
-1,宝贝收到了，穿过才来评价，质量不错，不起球，不褪色，之前的担心是多余的，很满意的一次网购，好评！
-1,衣服真心不错，颜色艳丽青春，面料透气穿着舒服，大小也合适，非常满意。
-1,衣服真心不错，颜色艳丽青春，面料透气穿着舒服，大小也合适，非常满意。
-1,衣服真心不错，颜色艳丽青春，款式也好看，面料透气穿着舒服，大小也合适，非常满意。
-1,宝贝收到几天了，穿上很合适，摸着质量手感不错，颜色很喜欢，满意。
-1,跟室友一起合买了三套，一人一套，质量很好呢，颜色也好看
-1,衣服收到了，包装完好，质量很好手感柔软，穿着舒服尺码合适，样式颜色好看 ，非常满意。
-1,发货很及时，宝贝和描述的一样质量很好，款式也很漂亮，满意
-1,收到衣服了，衣服质量很好，颜色也很好看，很满意
-1,衣服收到了，颜色非常正，质地柔软，试穿了一下，非常的合身，真是一文价钱一文货，对得起这个价格。
-1,和图片一样，颜色很好看，质量也不错，满意！
-1,和图片一样，颜色很好看，质量也不错，满意！
-1,物流很快，布料手感很好，颜色鲜艳好看，穿起来很漂亮，赞一下！谢谢店家！
-1,衣服质量不错，款式也好看，挺满意，物流也快，赞！五星
-1,衣服质量很好 颜色很靓丽 非常喜欢这个牌子的运动装
-1,做工丶版型都不错，就是水洗时裤子会有些褪色
-1,挺好的，和我想象中的一样&cup;?&omega;?&cup;=皿=(&gt;﹏&lt;)(￣&nabla;￣)。。。。？？？？？。。。。。。。。。。。
-1,衣服收到了，很漂亮，穿上感觉活力十足，颜色搭配很好
-1,非常满意的一次网购！跟我想象的一样好！下次还会来的！
1,上身效果不怎样，裤子洗了褪色，还掉毛毛，不满意
1,味道太大了！一打开特别刺鼻！怀疑我收到了假货？？？尺码也比平时穿的大  看款式好像跟图片差不多啊？快递四天了才到！裤腿特别长！唉！其他买家慎重吧。无语
-1,衣服收到了和图片上的一样，摸着质量也不错，快递也很快
-1,质量非常好，是我在网上购买最满意的一次购物。
-1,多次购买本店铺商品可以说是常客了，非常满意。
-1,多次购买本店铺商品可以说是常客了，非常满意。
1,质量还可以啊，就是掉色严重！整体来说差不多
-1,我们同事一起买了三套都说很好，下次一定再关注。
1,衣服是收到了，可颜色相差太多了，说是灰色，根本就是绿色
1,新衣服上破了个洞，色差差远了，本次消费不满意。
1,太不满意了，衣服还破了个洞，质量太差颜色也不对
1,衣服款式不错。不过面料有点差。特别容易皱，穿一次要烫一次。一分钱一分货吧。
1,衣服不能穿退货了都二十天钱也没打我账户上衣服也退了钱也没了
1,一分钱一分货 颜色没图片上好，质量也一般般，
1,衣服质量太差，全是线头，根本上不了身，看了一眼就放那了，想要退货结果商家说不可以，还说货到付款要满意了再付，那为什么快递员说商家不让打开看那，告诉我们要先给钱了以后才能看，如果不同意再申请退款&hellip;&hellip;为什么现在就不能退了那&hellip;&hellip;
1,质量差，尺码不符，客服态度不好，退换货不明说
-1,衣服质量挺好的，店家服务态度也很好，物流很快
-1,衣服很好看也很喜欢，就是有点小，不过谢谢卖家，下次在光顾
-1,外套很好看、颜色我也很喜欢、很韩国风的感觉、长短合适、也挺百搭的、很实用质量很好很厚实、我非常满意
-1,衣服穿上很舒服很柔软，客服推荐码数也很合适，质量非常好一点线头都没有，非常超值下次还会在光顾
-1,质量挺好，价钱合适，需用的，朋友们赶紧下手吧？家质量衣服非常非常的好，做工特别精细，基本没有线头
-1,老婆说很喜欢，穿这也很漂亮，下次买衣服还来你们这里
-1,衣服真的很棒，本来觉得还有点臃肿，但是换条裤子之后发现它的臃肿可以把我的腿显得很瘦。好评好评，五星好评，然后也特别的暖和，冬天穿着，正合适
-1,衣服没得挑，做工很好，面料很滑，没色差，很厚实，里面可以套好多衣服，冬天不怕冷啦，本人162 93斤 穿上有点大，不过这款本来就是韩范儿的，喜欢的不要错过！
-1,质量特别好，讲真的， 我觉得这衣服真心不错，摸起来真的不错哦，很软很有手感，很暖和，在冬天应该超级舒服的，现在很期待冬天的来到。而且这个拉链也很好，做工这些都很精致，感觉很上档次而且又便宜。真的炒鸡好的 妈妈冬天再也不怕我冷了 极力推荐！
-1,衣服有点大了，不过了还是不错，我妹妹穿，很喜欢，很厚实保暖，质量很好。这个价格合适，灯光原因的色差
-1,好的没话说，便宜不说，质量还那么好，喜欢韩版的蓬蓬的感觉，朋友看到也说好，准备还要买
-1,衣服质量挺好，就是版型的原因袖子太肥了，整体还是比较满意的，衣服非常的厚实，穿上非常保暖，适合身材较瘦的人穿，才能穿出来韩范儿，喜欢的赶紧拍下吧。
-1,衣服和图片差不多，而且也挺适合皮肤暗黄的人穿的，穿上就是那种宽松的款式，而且没想到是蝙蝠的样子，不过个人也喜欢那种韩款的。本人身高1米63体重98，穿着正好。质量更是没的说，跟两三百羽绒差不多，摸着料很软，穿上就暖和了，冬天穿没问题！挺划算的，好评！
-1,这件衣服一定要推荐 ， 特别特别好看便宜， 质量更是没话说， 找不到缺点 去年就看见想买了 ， 今年又看见了，果断买 ，特别的宽松，就是想要这样的效果， 而且特别的厚实 ，冬天少穿几件毛衣都不怕冷，最重要怎么穿都很好看，胳膊那里非常的肥大（好看），非常韩饭，发链接介绍好几个朋友了，真的特别值得购买，良心话&hellip;&hellip;！
-1,衣服和图片差不多，而且也挺适合皮肤暗黄的人穿的，穿上就是那种宽松的款式，而且没想到是蝙蝠的样子，不过个人也喜欢那种韩款的。本人身高1米63体重98，穿着正好。质量更是没的说，跟两三百羽绒差不多，摸着料很软，穿上就暖和了，冬天穿没问题！挺划算的，好评！
-1,超漂亮的面包服～朋友们说我穿上好可爱哈哈哈哈哈 身高167 体重88 买的这个号穿上正好～衣服质量超级棒哟炒鸡保暖～推荐入手么么哒
-1,给老婆买的，也很喜欢，就是不知道是喜欢衣服还是喜欢我给她买的
-1,衣服很不错，很厚，穿上很暖和，特意定了大一号的，穿上特别有感觉，特别漂亮。这个价钱能买到这样的衣服还是很值的。喜欢的就买吧！
-1,很喜欢 而且真的特别厚 10度左右里面只穿一件短袖就ok 而且穿着也很舒服
1,我觉得还是蛮好看的，我买了黑白两套一样大的，但是穿在身上明显感觉黑色的小，所以我建议买大些
-1,衣服收到，穿上很合适，满意，5分好 评，有需要还会光顾。
-1,很舒服，也很有型，物流很快，不错噢，卖家服务态度也好
-1,裤子收到了裤子不错，质量好，服务态度也好，价格实惠不错，
-1,质量不错，很满意，样式也很好。与描述的一样。
1,刚收到，还不错，蝙蝠衫，就是雨季，快递慢了些。
-1,套装款式时尚简洁，穿上显瘦，宽松舒服，靣料好，价格合理。
1,套装价格合理，款式时尚，穿在身上显得个高。物流送货快。
1,一分价钱一分货，做工差点，线头挺多。不过布料挺凉快。
1,色差完全俩个概念，看看就知道，我买的模特生上的颜色，到的且是条纹的而且。。。。。。。。
1,额(⊙o⊙)&hellip;，不想说啥都怪自己没问清楚，我要带弹性的棉布料不是这种
-1,衣服收到就迫不及待的试穿！真的又合身又好看！买的真值呀！放心买吧
-1,不错，挺合身尺码比较准，快递服务很好，款式和图片上的一样，非常满意，给个好评
-1,衣服超级漂亮，穿上有型还舒服，同事们都说好看，赞一个
-1,衣服套装收到了，很喜欢，漂亮，和图片上的一样，物流快快递员服务态度好，以后有合适的再光顾。
-1,衣服收到了，质量还行，就是有色差，没有想象的好
1,衣服收到了，也试穿了一下，挺合身的，衣服质量也不错，做工精细，唯一的缺点就是物流太慢了，让我等的好辛苦，23号上午订单，29号，才送来，
-1,衣服款式很好，面料比较舒服，物流态度那是相当的好，绝杀。
-1,上衣有点短，衣服料子不太软，不过上身还不错，显瘦。赞一个
-1,宝贝质量很好，很漂亮！之前一直想买，赶上特价太值了！朋友都说好看！
-1,商品、好看．漂亮、不过这次物流慢了点。但还是好评
-1,书是正版的，就是有一点小褶皱，不过没问题啦~~下次还会来的
-1,衣服收到了，没有图片上那么好看，还是好评吧
-1,衣服描述与实物完全一致、 做工好 质量好，穿着效果真心好看，显瘦，版型好，颜色比图片新鲜 艳丽 正
-1,简单大方，穿着舒适，修身好看，如店家描述一样
-1,衣服不错哦！和图片上的一样、穿着也特别舒服！好评！
1,很不错，趁着优惠买很划算，喜欢的感觉入手吧
1,刚刚拆开来看，挺失望的一次购物，不是一般的簿！我都不敢穿了，害怕一不小心就破了！衣服、袖子和下摆一共三个颜色
-1,很好的衣服，穿起很合身，商家还送了这些小东西，挺好的，以后还会关注。
1,因为出门，不是本人签收拍了两件只收到一件更别说赠品了
-1,不错的衣服&hellip;&hellip;挺好的～
1,衣服收到了颜色质量都挺好，就是衣服的领口的设计我穿了不怎么好看
1,衣服合适裤子偏小了有点穿不上，要求换货换大一个号的
-1,还好，还担心自己不能穿呢。到货试过发现正好。还送了很多小礼物，让外甥女拿去玩了
1,今天刚收到，质量还行，就是薄点。跟网上照片有点色差！
1,整体不错，也蛮合身的，就颜色没照片那么好看
1,拿到货就这样烂的，联系客服不上，要退又不知道怎退，码数偏小，这间店超烂，还说可以7天无理由退货，骗子，亲们下手可得想好，付分
1,衣服还可以，没有异味&hellip;&hellip;质量也可以
1,衣服还可以，就是衣服褶一太多了，一看就不像好衣服，在就是邮寄太慢
1,套头卫衣还可以，我已经买了最大的，可还是有点小。
-1,衣服整体上感觉效果还不错，穿上大小还合适，期待是一次愉快的购物吧。
1,衣服很漂亮 很有女人味 颜色比图片好像淡点 总体来讲不错
1,货收到，手感好颜色跟图片一样，要加一个大号就好了。
-1,一到就拿来看了，面料不错，麻纱的，还没有试穿不知道上身效果如何，不过挺满意的
1,只能说质量太差了，根本就是一次性的，要买亲们可不要上当了，询问客服到问题重点就直接不在线，想不到京东也有这样的商家，太失败了，差差差，原本退货申请已同意，问到地址又把它撤销，真是醉了，差差差
1,买的别的衣服赠的发箍，手机支架之类的，结果确认收货以后居然赠品变成了这些衣服，我都没买过就让我评价，这刷单也太假啦
1,衣服码数偏小了点儿，我买大一个号的刚刚好，不过快递员服务还是挺好的，就是邮费有点儿贵
1,这个衣服号偏小了，应该定大一个号就好了，给大家个建议，我平时穿m吗的，这个定的L，都有点小，凑合的穿吧，懒的换了
1,不怎么样，洗水后有点缩水，穿身上感觉痒痒的。
1,还没穿就烂了，简直是垃圾衣服。我不是看在他便宜懒得搞那些麻烦事我就退掉了。
-1,还可以，刚收到货回家试了试，大小正好，店主的小礼物也好，以后会继续支持的
1,商品已收到，基本上还是满意，就是发货不怎么快
1,刚合适，挺喜欢的，价格优惠而且送东西，首先衣服我很喜欢，也很凉快
-1,快递很快，跟图片一样，无色差，穿在身上很舒服，店家态度也很好
-1,很好的一家店，服务超级好，而且质量也很棒，还会再来
-1,很漂亮，质量也很好，试了一下，很适合的，码数刚好，满意的购物。
-1,款式很漂亮，颜色也很正，店家服务态度好，物流也给力，非常满意。
-1,"发货还是挺快的，面料和样式都不错，价格很便宜"
-1,衣衣  帮朋友买的 ，朋友非常喜欢下次还来
1,十二万分不满意，色差差十万八千里了，想退吧客服不说话，再也不惜得买京东破衣服了，骗子，价钱还贵还要运费，缺德！！！！这叫灰色啊，你们色盲吧！最气愤的一次购物！这个是鸭蛋皮色吗？！！！！
-1,"老熟客了，东西还是一如既往的好，货真价实，很划算"
-1,衣服还不错&hellip;&hellip;送的东西还多
-1,完全超出期望值，发货速度非常快，包装非常仔细严实
-1,客服服务很好，东西也很便宜！物美价廉不错哦！
-1,真有耐心，我终于买到想要的衣服了，谢谢客服。
-1,我又来你店光顾了，还是和以前一样好！不错哦！
-1,朋友介绍一起买的，收到了，打开看了一下，非常不错哦！和我意想中的一模一样的好！
-1,觉得自己眼光还是不错，收到东西之后，看了一下相当不错哦！而且店家服务还热心！
-1,有你们这样的客服实在太好了，帮我了许多忙，同时还让我了解许多。服务太周到了！太满意了！
-1,发货及时，物流很给力，真是物有所值，不错。下次还会继续光顾
1,物流服务很好，商品也还可以，就是质量差了点
-1,很不错，货真价实，很喜欢。终于找到家好店，服务态度也不错，下次有需要再来选购
-1,店已经收藏了很久，不过是第一次下手。应该说还不错。
-1,网上买东西讲的是诚信，掌柜说道做到！谢谢了
-1,网上购物这么激烈，没想到店家的服务这么好，商品质量好而价低廉，我太感谢你了！
-1,"无意中来到你小铺就淘到心意的宝贝，心情不错"
-1,跟你交易次次都这么成功和开心的..希望我们以后有更多的交易吧...哈哈
-1,发货超快，只是我不在，没能及时签收。赞，赞
-1,非常出乎意料，下次还会来的~ 好卖家，继续关注!
-1,快递很给力，物有所值！比我想象中要好！会继续光顾！
-1,这款是我买过的最好的，质量非常好，版型特别显瘦，我在实体店看过这款真的特别好
1,布料还可以。还不错。很合适，裤子大了点，改小了点，穿上就很合身，还有就是感觉快递真的很慢！
-1,质量很好，也没色差，很好看，很喜欢，特别是包装很好
1,我就照着这个上面说的去买的，谁知道买回来都穿不上，我110斤买的是l码的，太小了根本就没有办法穿，像这样做生意的人怎么能让顾客放心买呀？我找了客服也没有人理我
-1,质量不错，料了软有型，穿起来也很好看，推荐给朋友们，都很喜欢给个好评
-1,非常合适，质量很好。看起来非常不错，做工也不错，女朋友很满意。
-1,大小很合适，质量也不错，店家服务也贴心，赞一下
-1,质量很好。包装没有破损！商家服务态度好发货快，下次还会再买的。
-1,非常好看，穿起来很漂亮，跟卖家描述的一样。老婆非常喜欢。值得拥有。
-1,很漂亮，质量也很好，试了一下，很适合的，码数刚好，满意的购物。
-1,款式很喜欢，上身效果很满意，时尚大气，材质不错，手感很舒服，整体感觉还不错的哦
-1,衣服收到了，无论是从款式还是从质量都没得说，穿在身上显瘦，整个人都有气质，卖家很热情，发货很快
-1,发货速度很快，穿上很舒适，质量也很好，尺码标准，很满意
-1,质量真的不错，穿上很舒服，很开心的一次购物，下次再来
-1,衣服质量很不错，穿上很合适。款式也很漂亮，很满意，卖家发货快，物流也快，赞一个
-1,跟图片一样的，质量很好，很喜欢，很不错。店主很不错，很负责任 以后还会继续来买的！
-1,"衣服收到了跟图片一样没有色差，料子很柔软，妹妹很喜欢，，不错很值"
-1,我很喜欢，店家的服务很好，是个很好的店家。买这款值得的很，价格也很划算
-1,超级好看的衣服，特别喜欢。衣服没有让我失望，比我想像的要好，物超所值了
-1,衣服很不错，太满意了，高端，大气上档次，穿上也很好看，质量也不错，很满意，赞一个。
-1,衣服颜色跟图片一样，手感不错很舒服，很喜欢
-1,卖家服务态度很赞，中间物流出了点问题，也是很及时处理的，快递员也比较负责得帮找快递
-1,挺和身的，颜色也和图片上一样，总的来说挺不错的
1,太小了，今天退货回去换大的。应该不错就是线头太多了，做工不是很细，有待改进吧
-1,不错，很合身，做工也不错，穿上蛮好看的，满意哟
-1,非常合适，面料比还不错，版型也不错，挺喜欢的。没有色差。
1,他X个X本来半星都不想给的，我帮老婆买的，老婆平时就穿XXL的可是这套XXL的衣服却穿不了版型太小，于是我在拿到货后马上和店家联系希望可以帮我换一套大一号的，可是我先后3次和卖家联系对方都不理我根本就是只要收了钱什么都不管，所以我在这里奉劝大家千万不要来这家店买东西了免得你后悔不及。
1,衣服收到了，手感还不错，我拍的灰色，但是色差很大，实物颜色发白，试穿显得肤色很黑！
1,这是第一次洗早上刚穿上还没到一天就这样了！！！商家我都想问问你这样谁还会再光顾你？！
-1,发货很速度，款式不错，穿上很合身，显气质，同事都说好看哦
-1,收到，很喜欢的一款衣服，没色差穿着很合适，挺上档次的，老喜欢了，和描述的一样
-1,衣服穿着很舒服 ，不褪色，不起球，很不错，很显瘦，性价比不错，色彩我很喜欢，很不错的一次购物
1,显示送了五件衣服，还要求晒单，但实际上只收到了一件，也只买了一件，请问是怎么回事
-1,款式很喜欢，质量也不错，整体感觉都很好，支持一下给好评，下次还来
-1,衣服收到了，给朋友买的，朋友说非常好看颜色和图片样，没有色差。
-1,款式很显瘦，颜色也很喜欢，我穿上同事说，很成功的一次购物呢~~
-1,这件衣服超赞的。这样的价格买到这样的 衣服，我也是醉了。
-1,衣服质量很好，跟图片上的一样，大小也很合适，不错
-1,衣服很不错哦，很喜欢。款式很好看，跟图片上一样，没让人失望。
-1,款式很漂亮，颜色也很正，店家服务态度好，物流也给力，非常满意。
1,差评，穿次就坏了，真是浪费钱，，以后都不敢买了。
-1,质量很好，也没色差，很好看，很喜欢，特别是包装很好
-1,穿着挺舒服，好看，很赞，物流也快，店家态度也蛮好的，颜色很不错，喜欢！
-1,真的很不错，收到觉得惊喜，客服建议的码很合适，质量很好下次很来
1,衣服颜色和图片一样，质量太差，穿了一次好几个接线处裂开了，都沒法修补的那种裂口
-1,质量不错，料了软有型，穿起来也很好看，推荐给朋友们，都很喜欢给个好评
-1,物流超快，卫衣也不错买给男朋友姐姐的，很喜欢哦不错不错
-1,很不错啊，比想象的好，很有手感！ 比较满意和描述的一样
-1,朋友介绍一起买的，收到了，打开看了一下，非常不错哦！和我意想中的一模一样的好！
-1,"衣服收到了，很不错的说，包装很精致，和卖家描述的一致，卖家服务态度非常赞"
-1,"发货速度很快，很愉快的一次购物，下次还会再来的，赞一个！！！"
-1,相当的物超所值！和别家的东西一比真是太好了！买过好几家的都不行，买了这个时候收到货之后和之前买的对比了一下真是物有所值啊！良心客服啊！以后有机会还会来继续选购！
-1,衣服收到了，颜色很正，无色差，上身效果很好，质量面料都很好的，客服态度好，有耐心，物流也不错
-1,真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，发货超快
-1,"老熟客了，衣服还是一如既往的好，货真价实，很划算"
-1,这家店还好吧。来买过几次了，服务老客户非常周到，以后还常来！
-1,非常出乎意料，下次还会来的~ 好卖家，继续关注!
-1,第二次买了 老板人很好 质量很不错，支持下~
-1,非常合适，面料比还不错，版型也不错，挺喜欢的。没有色差。
1,衣服收到了，就是颜色有色差，没有我想像的好
-1,超级好，我160、120斤，XXL正合适，继续追加绿色的
1,很不错的，很好，穿在身上很舒服。下水洗了一下，不掉色。
-1,惊喜，物超所值，同事大爱，发货快，还会再来。
1,朋友先买的，我看他穿得好才买的，又舒服又凉快，现在这天气真是热死人了，这件衣服不错，卖家服务不错，点赞
1,收到了，比想象中的要好，跟图片描述的一样，手感也特别的棒，穿上以后特别的合适
-1,"买来这个是送人的，她很喜欢.卖家的贴心让我感到很温暖.以后我还会来选的."
1,老板人很好，很耐心！所有问题都解释的清清楚楚！有机会还会光顾的
1,这家店还好吧。来买过几次了，服务老客户非常周到，以后还常来！这家店还好吧。来买过几次了，服务老客户非常周到，以后还常来！
1,货到了，和描述的很相符，好卖家！呵呵，送朋友的，很合适！支持~~~~~~~~~~~~~~卖家好卖家
1,款式和面料都不错的，给个好评此次鼓励很好，态度诚恳，回复及时。早上刚才收到，很是喜欢。下次还有来，介绍朋友来能不能给打个折？
-1,收到了，我超喜欢，做工质地都好得没话说，呵呵，服务态度也超好， 很有心的店家，以后常光顾
-1,东挑西选，头都晕了，还是这家吧，评价也不错
-1,"店主很细心，还送了小礼品给我。很满意， 值了，会多多关注你的店"
-1,卖家人很好，很不错！ 很喜欢这颜色，另外谢谢喽！
-1,很好的卖家。谢谢喽。我的同事们都很喜欢呢。下次再来哦
-1,东西不错，到货很快，包装很好，大小合适，款式不错
-1,很好挺舒服的不错还好不过你们发的颜色不得图片喽我要的灰色寄回的可是浅灰色喽
-1,"帮朋友买的质量很好，跟实体店的一样，价格实惠"
-1,衣服收到了，款式很大方，洋气。穿上很上档次，这个价钱买到真的是很值，我很满意。
-1,质量真心的好，样式好看，穿上如图片一样，同事都赞，太满意了，以后会常来！
-1,衣服款式和面料都好，是我喜欢的。颜色和图片一样没有色差。请妹妹们放心购买。全五分。
-1,衣服很好质量什么的都很好很满意穿起来所有人都说和好看非常愉快的一次购物喜欢的犹豫的别错过了哦
-1,物流也很给力，绝对好评衣服不错，很修身，穿上很漂亮
-1,相当有气质的衣服，穿上可以变女神了，哈哈，对得起这个价，穿上很舒服
-1,和卖家描述的一样，款式可样式都很好看，穿起来有形，质量不错，卖家服务真的是超好的
-1,发货也很速度，款式不错，穿上很合身，显气质，同事都说好看哦
-1,物流公司服务态度很好，运送速度很快，很满意的一次购物
-1,赞一个！发货迅速，和图片完全相符，非常不错
-1,"价格很优惠，服务也很全面周到，非常不错
， 客服服务态度特别好，下次在光顾你的店铺"
-1,店家很讲信誉，而且东西很不错哦，这家店的东东我很满意~
-1,"发货速度挺快的，收到货之后看了一下，非常不错哦！"
-1,不错，质量也还可以。穿起来挺合身。值得信赖！
-1,比预想的还要好很多呢。价格并且非常公道，谢谢老板啦~~~
-1,很不错。性价比高。货真价实。很喜欢。终于找到家好店，服务好，下次有机会再来买
-1,很不错。店家客服服务态度都很好。买了好几次了。
-1,掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢！
-1,发货超快，只是我不在，没能及时签收。赞，赞
-1,"老熟客了，东西还是一如既往的好，货真价实，很划算"
-1,性价比很高，这样的价能买到这样的宝贝非常不错。
-1,收到了还可以，东西包装的很好。物流速度也不错，卖家服务很好。
-1,很好的卖家，发货速度快，物流蛮快的，包装也很严实，满意。
-1,衣服很喜欢，颜色无色差很好，较满意，下次还会购买。
1,衣服质量特别差，穿一次就起球，有史以来最差的一次网购
1,你们的图片肯定美图了，收的实物和图片相差甚远，这哪里是灰色，说灰不灰说白不白的，难看死了，穿上跟孝衣一样，再也不买你家衣服了，差劲死了！退货&hellip;
1,啥服务呀，衣服色差太大，料子也不好，说话还没人理
1,唉！真的不想在说什么了，我买的时候看到别人评论  说是发来的不是他们要的那种颜色，以为有了一次意外  不会在有下次，没想到  我买的  又这次出现这种类似的问题，我买的是灰色的  发来的衣服 怎么跟图片的不一样？真的是无语了 。以后还是 多看看人家评论的好，不然后悔莫及啊。
1,地摊货。先买小了，质量还行，于是换货，可换回来的就是地摊货了，邮费不低*，就算了不退了
1,太差了，收到的是废品，一次都没穿，直接丢掉了，
1,最差劲的一次网购，衣服不管是布料还是缝制的接口都是和麻袋一模一样
1,真糟糕，衣服的颜色色差特别大，根本没有图片上那么红，面料也一般，价格相比贵些，还有***！本来是想退货的，但是又联系不上客服，嗨！倒霉，大家别来呢！
1,衣服样式完全与图片不一样，完全是在欺骗消费者，非常生气，可以的话不会给星的
1,挺漂亮，和图片一致，喜欢，很适合我这样腿粗的人
1,边上朋友都买了迷彩，所以我也就想入口一件了，还好，衣服不错，挺喜欢的
-1,衣服大气，穿起来很舒服，很时尚，是我想要的！
-1,拿到家迫不及待的打开看，衣服确实蛮好的，丫头也挺喜欢的
-1,衣服收到了，非常喜欢，比我想象中好看，卖家服务态度非常好，快递也快，祝卖家生意兴隆
-1,舒适，质量挺好的，对的起这个价格，快递也很快，点赞!
1,刚收到商品，晚上洗了，不掉色。做工挺好，是宽松版，号码偏大。和商家介绍照片基本上吻合。
-1,这次购买的商品非常满意，质量不错，朋友都说好看
-1,大家都说好看，我也是这样觉得，质量没话说，绝对好
1,自己看吧、本来是要退贸的，因为觉得麻烦就算了，是买来跑步穿，买这衣服是冲着&ldquo;自营＂两字买的，可没想到会有这种事我也是醉了&hellip;&hellip;
-1,衣服还可以，版型还不错，就是物流有点小慢，这个价位也差不多了。
1,快递速度慢，衣服料子特别不好，超级垃圾，再也不会从这买衣服了，根本就不值**，太坑人了，希望大家以后也不要在这里买衣服
1,衣服不是很理想，袖口上，衣服的边起毛球。一分钱一分货。
-1,尺码合适，样式不错。面料夏天穿正好，我很喜欢
1,就这速度给不了满分，还是京东自营得了，四五天才到
-1,店家货物做工很精美，服务也不错，给好评一个！
-1,质量好，以后还来你家买。很难得的正品，网购以来最满意的了。
-1,宝贝很好，手感很舒服，质量也不错，店家服务态度也很好，大家可以放心选购哦。
-1,挺好挺好，价钱便宜，快递也超快，大小也正合适。
-1,质量非常好，走线整齐，物超所值！很好的款，大爱！！
-1,质量很好，面料也不错，手感好，穿着很舒服，样式也挺好看的，很满意
-1,质量很好很喜欢！划算！喜欢的亲可以下单啦！
-1,挺好挺好，价钱便宜，快递也超快，大小也正合适。
-1,这个价格真的出乎意料，太满意了，质量很好，真的是物有所值啊，好评好评
-1,质量很好，穿着很舒服. 下次还来你们家购买
1,颜色很喜欢，显得皮肤也很白，款式不错，质量完全OK!喜欢，赞！！
-1,收到时很惊喜，比想象中还要好，很好看很喜欢。
-1,宝贝到了以后迫不及待的就穿上试了一下，很合适，而且质量也不错，这个价钱绝对值了
-1,好评，质量不错，大小合适，价廉物美，很满意
-1,衣服的款式比较新潮，质量也不错，价格嘛也合理，所以给好评。
1,宝贝很不错，款式也很新颖，穿在身上比较显的本人身材苗条。
-1,衣服质量蛮不错 很愉快的一次购物 下次再来 赞赞赞
-1,收到了。上身很有感觉哦，衣服质感也很好，尺码很标准。满意
-1,衣服很好，没色差，质量也很好，同事也说好，下次还来你们家
-1,衣服质量不错，和描述十分相符，穿上也很漂亮！
-1,质量非常好，穿起来很显瘦，卖家服务态度不错，推荐的大小合适。
-1,质量挺好的，做工很细致，穿着也舒服，面料也不错， 物美价廉，非常满意。
-1,质量真的不错，没有什么色差，而且版型真的不错
-1,宝贝收到了，快递很快，衣服很漂亮穿着刚刚好，很喜欢
1,质量不错，试穿了一下很大方的，颜色也喜欢哦
-1,超级棒，非常喜欢，很漂亮。很满意且性价比很高
-1,宝贝真的特别好看，穿上之后特别适合。是一次成功的网购。好评！！！
-1,衣服很好看，质量也不错，很适合现在穿，真的是物美价廉哦，穿上很有型
-1,物流很快，质量不错，简单的风格，下次还会光顾。
1,好薄啊，根本就不像商家说的那样，是加厚加绒的，只有一点绒，只能当一件单衣穿就行了，质量一般，而且还不是棉的，被骗也就这一次了。
-1,质量不错，穿上挺好看的。这个价格非常值。以后还来买。
